name,chembl_id,max_phase,canonical_smiles,scaffold,mw,s_u_percentile,s_n_percentile,s_n_ml_percentile,s_n_dock_percentile,p_active_nlrp3,dock_score,nlrp3_dock_score,pains_any,brenk,qed,lipinski_pass,veber_pass,ghose_pass,ro5_props_ok,oral_absorption_ok,mw_oral_ok,macro_scaffold_risk,structurally_clean,druglike,clean_candidate,preferred_candidate,has_carboxylic_acid,nlrp3_structure_supported,nlrp3_ml_only_risk,is_known_reference,dual_structure_balance,chemistry_rank_score
ALEMCINAL,CHEMBL300049,2.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)C[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@H]1C,O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)C2CC=C(CCCCO1)O2,697.9510000000001,99.74683544303798,99.873417721519,49.68354430379747,99.873417721519,0.9166667,-8.999,-8.385,False,False,0.3255624793454773,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,99.74683544303798,0.1302249917381909
DIVARASIB,CHEMBL5095236,2.0,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,c1ccc(-c2ccc3c(N4CCNCC4)nc(OCC4CCCN4)nc3c2)nc1,622.067,99.68354430379746,99.55696202531644,91.36075949367088,99.55696202531644,1.0,-8.986,-8.031,False,True,0.3001882893766933,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,99.55696202531644,0.12007531575067731
ZAMZETOCLAX,CHEMBL6068037,2.0,COc1nn(C)cc1C(=O)N[SH]1(=O)C[C@@H](C)C/C=C/[C@H](OC)[C@@H]2CC[C@H]2CN2C[C@@]3(CCCc4cc(Cl)ccc43)COc3ccc(cc32)C(=O)N1,O=C(N[SH]1(=O)CCCC=CCC2CCC2CN2CC3(CCCc4ccccc43)COc3ccc(cc32)C(=O)N1)c1cn[nH]c1,738.3510000000002,99.873417721519,99.33544303797468,49.68354430379747,99.33544303797468,0.9166667,-9.118,-7.99,False,True,0.2469271559424276,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,99.33544303797468,0.09877086237697104
MITEMCINAL FUMARATE,CHEMBL2105890,2.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)C(=O)[C@]1(C)OC,O=C1CCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)C2CC=C(C1)O2,755.987,98.9240506329114,99.68354430379746,16.265822784810126,99.68354430379746,0.9095485,-8.681,-8.114,False,False,0.3176199700360607,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,98.9240506329114,0.12704798801442427
TILDIPIROSIN,CHEMBL3039509,2.0,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,O=C1C=CC=CC(CN2CCCCC2)COC(=O)CCCC(OC2CCCCO2)C(CCN2CCCCC2)CC1,734.0319999999999,99.62025316455696,98.60759493670886,5.822784810126582,98.60759493670886,0.6248652,-8.98,-7.866,False,False,0.2951974654670822,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,98.60759493670886,0.11807898618683288
SELAMECTIN,CHEMBL1908325,2.0,CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,N=C1C=CC2C(=O)OC3CC(CC=CC(OC4CCCCO4)CC=CC=C4COC1C42)OC1(CCCC(C2CCCCC2)O1)C3,769.9730000000004,98.67088607594935,97.78481012658229,75.31645569620254,97.78481012658229,0.91666675,-8.656,-7.727,False,True,0.1321842798362698,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,97.78481012658229,0.05287371193450792
TILPISERTIB,CHEMBL4802154,2.0,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)c3cn(C45CC(C4)C5)nn3)cccc2c1=O,O=c1[nH]ccc2c(C(Nc3ccc4ncccc4c3)c3cn(C45CC(C4)C5)nn3)cccc12,593.1350000000003,99.81012658227849,97.72151898734175,91.36075949367088,97.72151898734175,1.0,-9.067,-7.716,False,False,0.2255780460409031,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,97.72151898734175,0.09023121841636124
NAVAFENTEROL,CHEMBL4297483,2.0,CN(CCCn1nnc2cc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)ccc21)[C@H]1CC[C@H](OC(=O)C(O)(c2cccs2)c2cccs2)CC1,O=C(OC1CCC(NCCCn2nnc3cc(CNCCc4cccc5[nH]c(=O)ccc45)ccc32)CC1)C(c1cccs1)c1cccs1,742.9240000000002,97.53164556962024,97.373417721519,75.31645569620254,97.373417721519,0.91666675,-8.476,-7.634,False,False,0.0955824908877322,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,97.373417721519,0.038232996355092884
LAIDLOMYCIN PROPIONATE,CHEMBL2110869,2.0,CCC(=O)OC[C@]1(O)O[C@H]([C@H]2C[C@H](C)[C@H]([C@]3(C)CC[C@H]([C@]4(C)CC[C@]5(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC(=O)CC)[C@H](C)C(=O)O)O5)O4)O3)O2)[C@@H](C)C[C@H]1C,C1CCC(C2CCC(C3CCC(C4CCC5(CCCCO5)O4)O3)O2)OC1,754.9550000000003,96.45569620253166,99.74683544303798,49.68354430379747,99.74683544303798,0.9166667,-8.403,-8.186,False,False,0.2233511830913296,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,96.45569620253166,0.23934047323653185
IDREMCINAL,CHEMBL2103968,2.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)C2CC=C(CCCCO1)O2,743.9760000000001,99.9367088607595,96.32911392405065,7.341772151898734,96.32911392405065,0.657325,-9.276,-7.571,False,False,0.2665909553207153,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,96.32911392405065,0.10663638212828613
PREDNIMUSTINE,CHEMBL2103751,2.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,O=C1C=CC2C(=C1)CCC1C2CCC2C(C(=O)COC(=O)CCCc3ccccc3)CCC21,646.6520000000003,96.8987341772152,96.20253164556962,75.31645569620254,96.20253164556962,0.91666675,-8.434,-7.544,True,True,0.2311732296331876,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,96.20253164556962,0.09246929185327504
TILPISERTIB FOSMECARBIL,CHEMBL6067963,2.0,Cn1ccc2c([C@@H](c3cn(C45CC(C4)C5)nn3)N(C(=O)OCOP(=O)(O)O)c3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)cccc2c1=O,O=c1[nH]ccc2c(C(Nc3ccc4ncccc4c3)c3cn(C45CC(C4)C5)nn3)cccc12,747.1489999999998,96.13924050632912,98.79746835443038,91.36075949367088,98.79746835443038,1.0,-8.39,-7.893,False,True,0.1119944488398401,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,96.13924050632912,0.19479777953593602
RUTAMYCIN,CHEMBL3989875,2.0,CC[C@H]1/C=C/C=C/C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)O[C@H]2C[C@@]3(CC[C@H](C)[C@H](C[C@@H](C)O)O3)O[C@@H](CC1)[C@H]2C,O=C1CCCC=CC(=O)OC2CC(CCCC=CC=CCCCCC(=O)CCC1)OC1(CCCCO1)C2,777.0489999999999,99.36708860759494,96.10759493670886,49.68354430379747,96.10759493670886,0.9166667,-8.902,-7.538,False,False,0.2242145144592109,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,96.10759493670886,0.23968580578368437
TALORASIB,CHEMBL6068034,2.0,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CO[C@H](c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,c1ccc2c(C3Cc4nc(OCC5CCCN5)nc(N5CCNCC5)c4CO3)cccc2c1,605.1139999999999,98.60759493670886,95.31645569620252,91.36075949367088,95.31645569620252,1.0,-8.644,-7.486,False,True,0.3485043998075957,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,95.31645569620252,0.13940175992303827
VIDUPIPRANT,CHEMBL1951575,2.0,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,O=S(=O)(Nc1ccccc1Oc1ccccc1)c1ccc(C2CC2)cc1,609.503,94.74683544303797,98.35443037974684,49.68354430379747,98.35443037974684,0.9166667,-8.305,-7.824,False,False,0.2466133264993982,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,94.74683544303797,0.2486453305997593
PC-786,CHEMBL4291143,2.0,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(C)cccc5F)sc4-c4ccccc43)cc2)c1,O=C(Nc1ccccc1)c1cc2c(s1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3cccnc3N3CC4(CCOCC4)C3)cc1)CC2,715.8510000000003,99.43037974683544,94.62025316455696,91.36075949367088,94.62025316455696,1.0,-8.904,-7.46,False,False,0.1854652635480144,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,94.62025316455696,0.07418610541920577
MERIGOLIX,CHEMBL5314469,2.0,O=C(O)CCCN[C@@H](Cn1c(=O)c2c(n(Cc3c(F)cccc3C(F)(F)F)c1=O)COC21CCN(Cc2ccc(C(F)(F)F)o2)CC1)c1ccccc1,O=c1c2c(n(Cc3ccccc3)c(=O)n1CCc1ccccc1)COC21CCN(Cc2ccco2)CC1,752.6840000000002,94.49367088607596,98.73417721518987,75.31645569620254,98.73417721518987,0.91666675,-8.283,-7.882,False,True,0.1328970340548086,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,94.49367088607596,0.05315881362192344
ZORACOPAN,CHEMBL6017042,2.0,CC(=O)c1cn(CC(=O)N2[C@H](C(=O)Nc3nc(Br)ccc3C)C[C@@]3(C)C[C@@H]23)c2c(C)cc(-c3cnc(C)nc3)cc12,O=C(Nc1ccccn1)C1CC2CC2N1C(=O)Cn1ccc2cc(-c3cncnc3)ccc21,615.5320000000002,94.43037974683544,99.33544303797468,91.36075949367088,99.33544303797468,1.0,-8.273,-7.99,False,True,0.2298574312237026,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,94.43037974683544,0.09194297248948105
DISERMOLIDE,CHEMBL364447,2.0,C=C/C=C\[C@H](C)[C@H](OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\[C@H](C)[C@@H](O)[C@@H](C)/C=C\[C@@H](O)C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C,O=C1CCCCO1,593.8020000000002,94.30379746835445,97.8481012658228,91.36075949367088,97.8481012658228,1.0,-8.266,-7.735,False,True,0.1006334927512308,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,94.30379746835445,0.040253397100492326
4-DEMETHYL-4-CHOLESTERYLOXYCARBONYLPENCLOMEDINE,CHEMBL4297253,2.0,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)CCCC(C)C)[C@@]5(C)CC[C@@H]43)C2)c1Cl,O=C(Oc1ccncc1)OC1CCC2C(=CCC3C4CCCC4CCC23)C1,724.0369999999999,92.78481012658229,98.22784810126582,23.73417721518988,98.22784810126582,0.9166666,-8.2,-7.801,False,True,0.1518087517074626,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,92.78481012658229,0.21072350068298504
BISOCTRIZOLE,CHEMBL2104957,2.0,CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,c1cc(Cc2cccc(-n3nc4ccccc4n3)c2)cc(-n2nc3ccccc3n2)c1,658.8910000000001,91.77215189873418,99.1772151898734,49.68354430379747,99.1772151898734,0.9166667,-8.169,-7.953,False,False,0.1688900570375404,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,91.77215189873418,0.06755602281501616
LEMUTEPORFIN,CHEMBL2107756,2.0,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OCCC)C(CCC(=O)OCCO)=C4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,C1=CCC2C(=C1)c1cc3nc(cc4ccc(cc5nc(cc2[nH]1)C=C5)[nH]4)C=C3,790.9140000000003,91.58227848101264,92.59493670886076,49.68354430379747,92.59493670886076,0.9166667,-8.159,-7.357,False,True,0.1427471131327501,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,91.58227848101264,0.20709884525310004
BAY1067197,CHEMBL5314392,2.0,C[C@H](N)C(=O)N[C@@H](C)C(=O)OCCOc1ccc(-c2c(C#N)c(SCc3csc(-c4ccc(Cl)cc4)n3)nc(N3CCCC3)c2C#N)cc1,c1ccc(-c2cc(SCc3csc(-c4ccccc4)n3)nc(N3CCCC3)c2)cc1,716.2889999999996,98.9873417721519,91.36075949367088,91.36075949367088,90.53797468354428,1.0,-8.682,-7.288,False,True,0.0955847435005903,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,90.53797468354428,0.1882338974002361
BOLAZINE,CHEMBL2104408,2.0,C[C@@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]32)C/C1=N\N=C1/C[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](O)CC[C@@H]34)[C@@]2(C)C[C@H]1C,C1CC2CCC3C4CCC(=NN=C5CCC6C(CCC7C8CCCC8CCC67)C5)CC4CCC3C2C1,604.9640000000002,89.87341772151899,95.50632911392404,8.797468354430379,95.50632911392404,0.69319063,-8.096,-7.496,False,True,0.2932872862424574,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,89.87341772151899,0.11731491449698297
NARASIN,CHEMBL2104423,2.0,CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C,O=C(CCCC1CCCCO1)CC1CCCC2(C=CCC3(CCC(C4CCCCO4)O3)O2)O1,765.0380000000001,94.36708860759494,89.49367088607595,49.68354430379747,89.49367088607595,0.9166667,-8.267,-7.249,False,True,0.1621515259328489,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,89.49367088607595,0.21486061037313955
PF-03715455,CHEMBL1938400,2.0,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,O=C(NCc1ccccc1Sc1ccc2nnc(-c3ccccc3)n2c1)Nc1ccnn1-c1ccccc1,700.2900000000001,89.24050632911393,99.1139240506329,91.36075949367088,99.1139240506329,1.0,-8.072,-7.914,False,False,0.1066875488657963,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,89.24050632911393,0.04267501954631853
BEFETUPITANT,CHEMBL204694,2.0,Cc1ccccc1-c1cc(N2CCOCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C(Cc1ccccc1)Nc1cnc(N2CCOCC2)cc1-c1ccccc1,565.5580000000003,95.09493670886076,88.92405063291139,2.151898734177215,88.92405063291139,0.54635966,-8.317,-7.235,False,False,0.3169534558671247,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,88.92405063291139,0.12678138234684988
DELEOBUVIR SODIUM,CHEMBL3137315,2.0,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)[O-])cc21,O=C(NC1(c2nc3ccccc3[nH]2)CCC1)c1ccc2c(C3CCCC3)c(-c3ncccn3)[nH]c2c1,652.5730000000001,88.73417721518987,98.54430379746836,75.31645569620254,98.54430379746836,0.91666675,-8.051,-7.851,True,True,0.231804689744891,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,88.73417721518987,0.2427218758979564
TIGOLANER,CHEMBL4298152,2.0,Cn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1-n1cc(-c2ccc(Cl)c(C(=O)NC3(C#N)CC3)c2)cn1,O=C(NC1CC1)c1cccc(-c2cnn(-c3ccn[nH]3)c2)c1,552.8130000000001,93.76582278481013,88.73417721518987,49.68354430379747,88.73417721518987,0.9166667,-8.234,-7.227,False,True,0.4303037086034922,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,88.73417721518987,0.17212148344139688
MK-0893,CHEMBL1933349,2.0,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,c1ccc(Cn2nc(-c3ccccc3)cc2-c2ccc3ccccc3c2)cc1,588.4910000000003,88.67088607594937,95.75949367088609,23.73417721518988,95.75949367088609,0.9166666,-8.048,-7.515,False,False,0.1860738341765024,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,88.67088607594937,0.22442953367060095
RUPINTRIVIR,CHEMBL20210,2.0,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,O=C(CNC(=O)c1ccon1)CC(Cc1ccccc1)C(=O)NCCC1CCNC1=O,598.6720000000004,88.60759493670886,97.27848101265822,15.18987341772152,97.27848101265822,0.88426197,-8.044,-7.631,False,True,0.2087387007342162,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,88.60759493670886,0.08349548029368647
NURANDOCIGUAT,CHEMBL6068024,2.0,CC(C)CN1CCN(c2ccc(-c3ccc(Cl)cc3N3CCC[C@@H](n4ncc(C(=O)O)c4C(F)F)C3)cc2)CC1,c1ccc(N2CCCC(n3cccn3)C2)c(-c2ccc(N3CCNCC3)cc2)c1,572.1000000000001,88.4493670886076,92.72151898734178,91.36075949367088,92.72151898734178,1.0,-8.042,-7.37,False,False,0.3347383515296535,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,88.4493670886076,0.2838953406118614
TRANIMILAST,CHEMBL3113974,2.0,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(OCC2CC2)c1,687.5449999999997,94.9367088607595,88.16455696202532,75.31645569620254,88.16455696202532,0.91666675,-8.313,-7.215,False,True,0.1118486779955697,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,88.16455696202532,0.19473947119822788
PREDNISOLONE STEAGLATE,CHEMBL2105774,2.0,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,684.9550000000003,95.0,87.53164556962025,23.73417721518988,87.53164556962025,0.9166666,-8.316,-7.189,False,True,0.0922665833965905,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,87.53164556962025,0.1869066333586362
LASALOCID,CHEMBL145347,2.0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,O=C(CCCCCc1ccccc1)CC1CCC(C2CCCCO2)O1,590.7980000000002,87.4367088607595,94.55696202531648,91.36075949367088,94.55696202531648,1.0,-8.004,-7.458,False,False,0.2251239585788077,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,87.4367088607595,0.24004958343152308
ETIOPURPURIN,CHEMBL173930,2.0,CCOC(=O)C1=Cc2c3nc(cc4nc(cc5[nH]c(cc6[nH]c2c(C)c6CC)c(C)c5CC)C(C)=C4CC)C(C)C13CC,C1=Cc2cc3ccc(cc4ccc([nH]4)c4c5nc(cc1n2)CC5C=C4)[nH]3,576.7850000000003,87.0886075949367,94.11392405063292,75.31645569620254,94.11392405063292,0.91666675,-7.998,-7.437,False,False,0.2872797164336774,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,87.0886075949367,0.11491188657347096
DRAFLAZINE,CHEMBL1628717,2.0,NC(=O)C1CN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CCN1CC(=O)Nc1c(Cl)cc(N)cc1Cl,O=C(CN1CCN(CCCCC(c2ccccc2)c2ccccc2)CC1)Nc1ccccc1,604.5290000000001,85.03164556962025,91.36075949367088,91.36075949367088,87.0253164556962,1.0,-7.942,-7.178,False,True,0.2045863233984322,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,85.03164556962025,0.08183452935937288
SALINOMYCIN,CHEMBL1208572,2.0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,O=C(CCCC1CCCCO1)CC1CCCC2(C=CCC3(CCC(C4CCCCO4)O3)O2)O1,751.0110000000001,99.55696202531644,84.74683544303797,49.68354430379747,84.74683544303797,0.9166667,-8.954,-7.122,False,True,0.1685426951538735,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,84.74683544303797,0.2174170780615494
GLECIRASIB,CHEMBL5314518,2.0,C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)c(F)c(F)c(F)c4F)c(Cl)cc23)CC1,O=c1cc(N2CCNCC2)c2ccc(-c3ccccc3)nc2n1-c1cccnc1,640.041,96.67721518987342,84.74683544303797,75.31645569620254,84.74683544303797,0.91666675,-8.411,-7.122,False,True,0.1023579026896383,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,84.74683544303797,0.04094316107585533
CEFCANEL DALOXATE,CHEMBL2304040,2.0,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)[C@@H](NC(=O)[C@H](OC(=O)[C@@H](C)N)c4ccccc4)[C@H]3SC2)s1,O=C(Cc1ccccc1)NC1C(=O)N2C(C(=O)OCc3coc(=O)o3)=C(CSc3nncs3)CSC12,661.7400000000002,84.27215189873418,86.77215189873418,11.962025316455696,86.77215189873418,0.7701678,-7.933,-7.173,False,False,0.1714093129313219,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,84.27215189873418,0.21856372517252876
MEBOLAZINE,CHEMBL2104416,2.0,C[C@@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@]2(C)O)C/C1=N\N=C1/C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@]4(C)O)[C@@]2(C)C[C@H]1C,C1CC2CCC3C4CCC(=NN=C5CCC6C(CCC7C8CCCC8CCC67)C5)CC4CCC3C2C1,633.0180000000001,84.27215189873418,96.5506329113924,9.936708860759492,96.5506329113924,0.7247499,-7.933,-7.584,False,True,0.2826878441797948,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,84.27215189873418,0.11307513767191793
MOSNODENVIR,CHEMBL5314530,2.0,COc1cc(N[C@H](C(=O)c2c[nH]c3ccc(OC(F)(F)F)cc23)c2ccc(Cl)cc2OC)cc(S(C)(=O)=O)c1,O=C(c1c[nH]c2ccccc12)C(Nc1ccccc1)c1ccccc1,582.9840000000002,86.64556962025316,83.48101265822785,23.73417721518988,83.48101265822785,0.9166666,-7.982,-7.092,False,False,0.2270727266132796,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,83.48101265822785,0.09082909064531185
SAPRISARTAN,CHEMBL305544,2.0,CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,c1ccc(-c2cc3cc(Cn4cnc(C5CC5)c4)ccc3o2)cc1,611.44,83.29113924050633,96.45569620253166,23.73417721518988,96.45569620253166,0.9166666,-7.919,-7.581,False,False,0.2569454069092093,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,83.29113924050633,0.10277816276368373
LECIMIBIDE,CHEMBL274185,2.0,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,O=C(NCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)Nc1ccccc1,590.7840000000002,96.45569620253166,83.29113924050633,49.68354430379747,83.29113924050633,0.9166667,-8.403,-7.086,False,True,0.1008540083243626,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,83.29113924050633,0.04034160332974504
ROCBRUTINIB,CHEMBL5314539,2.0,C=CC(=O)Nc1cc(Nc2nc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)ccc1N1CCN(C2CCOCC2)C[C@@H]1C,O=C1c2cc3c(n2CCN1c1cc(-c2c[nH]c(=O)c(Nc4ccc(N5CCN(C6CCOCC6)CC5)cc4)n2)ccn1)CCC3,761.9279999999998,82.81645569620252,91.36075949367088,91.36075949367088,84.39873417721519,1.0,-7.904,-7.115,False,True,0.2086434709935523,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,82.81645569620252,0.08345738839742092
VALOMACICLOVIR STEARATE,CHEMBL2105845,2.0,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)[C@@H](N)C(C)C)Cn1cnc2c(=O)[nH]c(N)nc21,O=c1[nH]cnc2[nH]cnc12,618.864,89.39873417721519,82.78481012658227,75.31645569620254,82.78481012658227,0.91666675,-8.078,-7.076,False,True,0.0887040985380131,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,82.78481012658227,0.18548163941520524
