name,chembl_id,max_phase,canonical_smiles,scaffold,mw,s_u_percentile,s_n_percentile,s_n_ml_percentile,s_n_dock_percentile,p_active_nlrp3,dock_score,nlrp3_dock_score,pains_any,brenk,qed,lipinski_pass,veber_pass,ghose_pass,ro5_props_ok,oral_absorption_ok,mw_oral_ok,macro_scaffold_risk,structurally_clean,druglike,clean_candidate,preferred_candidate,has_carboxylic_acid,nlrp3_structure_supported,nlrp3_ml_only_risk,is_known_reference,dual_structure_balance,chemistry_rank_score
VECABRUTINIB,CHEMBL4297640,2.0,NC(=O)[C@H]1CCN(c2ncnc(N)c2F)C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(C(F)(F)F)c2)C1=O,O=C1C(Nc2ccccc2)CCCN1C1CCCN(c2ccncn2)C1,529.9260000000003,96.0759493670886,98.95569620253164,91.36075949367088,98.95569620253164,1.0,-8.386,-7.902,False,False,0.5075186920017714,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,96.0759493670886,0.2280999768007082
ZELENIRSTAT,CHEMBL3357685,2.0,Cc1c(NS(=O)(=O)c2c(Cl)cc(-c3ccnc(N4CCNCC4)c3)cc2Cl)c(CC(C)C)nn1C,O=S(=O)(Nc1cn[nH]c1)c1ccc(-c2ccnc(N3CCNCC3)c2)cc1,537.5170000000003,98.29113924050633,95.126582278481,49.68354430379747,95.126582278481,0.9166667,-8.584,-7.477,False,False,0.4611650615256415,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,95.126582278481,0.20006977461025627
DEUCRICTIBANT,CHEMBL5095059,2.0,[2H][C@@](C)(NC(=O)COC(F)F)c1cc(F)cc(Cl)c1COc1cccc2c(-c3ncnn3C)cc(C)nc12,c1ccc(COc2cccc3c(-c4ncn[nH]4)ccnc23)cc1,534.9441017780002,91.0759493670886,92.53164556962024,49.68354430379747,92.53164556962024,0.9166667,-8.145,-7.355,False,False,0.3201430604211338,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,91.0759493670886,0.14687709694595324
PRALICIGUAT,CHEMBL4297214,2.0,OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,c1ccc(Cn2nc(-c3ncccn3)cc2-c2ccon2)cc1,534.3670000000001,92.40506329113924,91.36075949367088,91.36075949367088,90.85443037974684,1.0,-8.189,-7.294,False,False,0.3347230408174785,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,90.85443037974684,0.1534304663269913
BAFREKALANT,CHEMBL5095055,2.0,COc1ccc(Cl)c(C(=O)N2C3CCC2CN(Cc2c(-c4ccc(C(C)C)cc4)nc4ncccn24)C3)n1,O=C(c1ccccn1)N1C2CCC1CN(Cc1c(-c3ccccc3)nc3ncccn13)C2,531.0600000000002,88.9873417721519,92.78481012658229,23.734177215189877,92.78481012658229,0.9166666,-8.061,-7.372,False,False,0.3464502676900512,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,88.9873417721519,0.16225510707602028
GSK-3008348 FREE BASE,CHEMBL4241824,1.0,Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,c1cc(CCN2CCC(CCc3ccc4c(n3)NCCC4)C2)cc(-n2cccn2)c1,487.6480000000004,97.46835443037976,97.53164556962024,3.481012658227848,97.53164556962024,0.5725967,-8.468,-7.657,False,False,0.4530334697206116,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False,97.46835443037976,0.4091533878882442
MLN-0415,CHEMBL5314383,1.0,C[C@@H]1CN(C(=O)CN2CC(C)(C)OC[C@H]2C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)C[C@H](C)O1,O=C(Nc1cccc2c1[nH]c1cnccc12)C1COCCN1CC(=O)N1CCOCC1,514.0260000000002,94.11392405063292,91.36075949367088,91.36075949367088,91.10759493670886,1.0,-8.253,-7.302,False,False,0.5542645895945439,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,91.10759493670886,0.2666733358378174
BI 653048,CHEMBL3358954,1.0,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,c1ccc(CCCCc2cc3ccncc3[nH]2)cc1,515.5290000000001,96.32911392405065,90.3481012658228,49.68354430379747,90.3481012658228,0.9166667,-8.401,-7.275,False,False,0.393646603004665,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,90.3481012658228,0.20054739120186588
ZIRITAXESTAT,CHEMBL3828074,3.0,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,O=C(CN1CCN(c2ccc3ncc(Nc4nc(-c5ccccc5)cs4)n3c2)CC1)N1CCC1,588.7130000000002,85.75949367088607,96.9620253164557,49.68354430379747,96.9620253164557,0.9166667,-7.96,-7.619,False,False,0.3503963124800879,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,85.75949367088607,0.14015852499203516
ATUMELNANT,CHEMBL5414447,2.0,CCOc1ccccc1-c1ccc(N2CCN(C(=O)C3(C(F)(F)F)CCC3)C[C@H]2CC)c(C(=O)N[C@@H]2CN3CCC2CC3)n1,O=C(NC1CN2CCC1CC2)c1nc(-c2ccccc2)ccc1N1CCN(C(=O)C2CCC2)CC1,613.7249999999998,98.22784810126582,94.49367088607596,49.68354430379747,94.49367088607596,0.9166667,-8.578,-7.452,False,False,0.4450806337705848,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,94.49367088607596,0.17803225350823393
MIOFLAZINE,CHEMBL2110980,2.0,NC(=O)C1CN(CC(=O)Nc2c(Cl)cccc2Cl)CCN1CCCC(c1ccc(F)cc1)c1ccc(F)cc1,O=C(CN1CCN(CCCC(c2ccccc2)c2ccccc2)CC1)Nc1ccccc1,575.4870000000004,93.48101265822784,97.46835443037976,23.734177215189877,97.46835443037976,0.9166666,-8.223,-7.647,False,False,0.3444614065890783,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,93.48101265822784,0.13778456263563132
DEPULFAVIRINE,CHEMBL4438269,2.0,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(CC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)c2F)c1,O=C(Cc1cccc(Oc2ccccc2)c1)Nc1ccccc1,573.2270000000003,96.9620253164557,93.16455696202532,91.36075949367088,93.16455696202532,1.0,-8.435,-7.403,False,False,0.409935111960363,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,93.16455696202532,0.1639740447841452
BMS-986142,CHEMBL3900554,2.0,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,O=c1[nH]c2ccccc2c(=O)n1-c1cccc(-c2cccc3[nH]c4c(c23)CCCC4)c1,572.6120000000001,91.17088607594935,99.0506329113924,49.68354430379747,99.0506329113924,0.9166667,-8.146,-7.912,False,False,0.2954746862253576,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,91.17088607594935,0.11818987449014305
LINPERLISIB,CHEMBL4574601,2.0,COc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCC(C(C)(C)O)CC4)cc(F)cc23)cc1NS(C)(=O)=O,c1cncc(-c2nc(N3CCOCC3)nc3c(CN4CCCCC4)cccc23)c1,588.7060000000002,86.93037974683544,86.13924050632912,49.68354430379747,86.13924050632912,0.9166667,-7.991,-7.156,False,False,0.4050472300928014,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,86.13924050632912,0.16201889203712058
XP-102,CHEMBL4212692,1.0,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,c1ccc(-n2cc(-c3cncnc3)c3nc(NC4CCNCC4)ccc32)cc1,569.6820000000004,99.24050632911391,99.81012658227849,49.68354430379747,99.81012658227849,0.9166667,-8.767,-8.376,False,False,0.3084170476283189,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,99.24050632911391,0.12336681905132757
BN-104,CHEMBL6068545,1.0,O=C([C@H]1NC[C@@H]2CCC[C@@H]21)N1CCC2(CC1)CN(c1ncnnc1Oc1ccc(F)cc1-c1cncnc1C1CC1)C2,O=C(C1NCC2CCCC21)N1CCC2(CC1)CN(c1ncnnc1Oc1ccccc1-c1cncnc1C1CC1)C2,570.673,96.77215189873418,94.36708860759494,75.31645569620254,94.36708860759494,0.91666675,-8.424,-7.451,False,False,0.4711299439529335,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,94.36708860759494,0.1884519775811734
JTK-853,CHEMBL4297295,1.0,O=C(NCc1ccc(OC(F)(F)F)c(F)c1)[C@H]1CN(c2nc3nc(C4CC4)ncc3s2)CCN1S(=O)(=O)c1ccc(C(F)(F)F)cc1,O=C(NCc1ccccc1)C1CN(c2nc3nc(C4CC4)ncc3s2)CCN1S(=O)(=O)c1ccccc1,704.6500000000004,90.31645569620254,91.51898734177216,49.68354430379747,91.51898734177216,0.9166667,-8.107,-7.318,False,False,0.2486027655056867,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,90.31645569620254,0.09944110620227468
XL-418,CHEMBL2016893,1.0,Cc1c(NCCN2CCCC2)cc(C(=O)CCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,c1cc(NCCN2CCCC2)cc(N2CCN(c3ncnc4[nH]ncc34)CC2)c1,609.4949999999999,85.8860759493671,96.0126582278481,23.734177215189877,96.0126582278481,0.9166666,-7.962,-7.536,False,False,0.335214844669246,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,85.8860759493671,0.1340859378676984
ENSITRELVIR,CHEMBL5183847,3.0,Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,O=c1[nH]c(=Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,531.8860000000001,95.82278481012658,88.9873417721519,8.354430379746836,88.9873417721519,0.68385565,-8.373,-7.237,False,True,0.346442593607517,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,88.9873417721519,0.1612195374430067
TARANABANT,CHEMBL220360,3.0,C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,O=C(COc1ccccn1)NCC(Cc1ccccc1)c1ccccc1,515.9630000000002,91.29746835443038,91.36075949367088,91.36075949367088,87.9746835443038,1.0,-8.148,-7.21,False,False,0.3810329571116698,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,87.9746835443038,0.19495943284466768
CANERTINIB,CHEMBL31965,3.0,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1,485.9470000000004,87.18354430379746,87.27848101265823,49.68354430379747,87.27848101265823,0.9166667,-8.0,-7.186,False,True,0.3429726304570578,True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,87.18354430379746,0.21725530218282263
UCB-1184197,CHEMBL4297363,2.0,CCOC(=O)[C@H](Cc1ccc(Nc2nccc3ccncc23)cc1)NC1=C(Br)C(=O)C12CCCCC2,O=C1C=C(NCCc2ccc(Nc3nccc4ccncc34)cc2)C12CCCCC2,549.469,93.95569620253164,95.9493670886076,23.734177215189877,95.9493670886076,0.9166666,-8.248,-7.527,False,False,0.3547743500993549,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,93.95569620253164,0.1425734900397419
REZATAPOPT,CHEMBL5314538,2.0,CNC(=O)c1ccc(NCC#Cc2cc3c(N[C@@H]4CCN(C)C[C@@H]4F)cccc3n2CC(F)(F)F)c(OC)c1,C(#Cc1cc2c(NC3CCNCC3)cccc2[nH]1)CNc1ccccc1,545.5810000000001,91.45569620253164,95.0632911392405,49.68354430379747,95.0632911392405,0.9166667,-8.151,-7.475,False,True,0.3016762794589155,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,91.45569620253164,0.12619426178356602
KOS-1584,CHEMBL4297296,2.0,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1,O=C1CCCC=CCC=CCC(C=Cc2cscn2)OC(=O)CCC1,489.6780000000003,96.0126582278481,91.36075949367088,91.36075949367088,88.41772151898735,1.0,-8.385,-7.222,False,True,0.446114429776996,False,True,False,True,True,True,True,False,True,False,False,False,True,False,False,88.41772151898735,0.25384827191079806
OLINCIGUAT,CHEMBL4297616,2.0,NC(=O)[C@](O)(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)C(F)(F)F,c1ccc(Cn2nc(-c3ncccn3)cc2-c2ccon2)cc1,509.3950000000001,92.46835443037976,86.6139240506329,49.68354430379747,86.6139240506329,0.9166667,-8.19,-7.171,False,False,0.307458825428698,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,86.6139240506329,0.17373978017147912
SUVADRONABINOL,CHEMBL6068033,2.0,CCCCCc1cc(OC(=O)[C@@H](NC(=O)CCC(=O)O)C(C)C)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,C1=CC2c3ccccc3OCC2CC1,513.6750000000004,85.69620253164557,89.36708860759494,49.68354430379747,89.36708860759494,0.9166667,-7.959,-7.246,False,True,0.1642854241259829,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,85.69620253164557,0.2611204196503926
SELETALISIB,CHEMBL4297648,2.0,[O-][n+]1cccc(-c2nc3c(Cl)cccc3cc2[C@@H](Nc2ncnc3cccnc23)C(F)(F)F)c1,c1c[nH+]cc(-c2nc3ccccc3cc2CNc2ncnc3cccnc23)c1,482.8530000000001,93.38607594936708,85.69620253164557,75.31645569620254,85.69620253164557,0.91666675,-8.215,-7.144,False,True,0.2780481490600307,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,85.69620253164557,0.19515300962401214
INT131,CHEMBL1236924,2.0,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,O=S(=O)(Nc1ccc(Oc2cnc3ccccc3c2)cc1)c1ccccc1,514.2170000000001,92.21518987341771,85.63291139240506,23.734177215189877,85.63291139240506,0.9166666,-8.185,-7.143,False,False,0.3007218475117858,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,85.63291139240506,0.1650174890047142
MK-3577,CHEMBL1933350,2.0,CCC[C@H](c1ccc(C(=O)NCCC(=O)O)cc1)[C@H](c1ccc(Cl)cc1)c1c[nH]c2c(F)cc(C)cc12,c1ccc(CC(c2ccccc2)c2c[nH]c3ccccc23)cc1,521.0320000000002,85.31645569620252,94.17721518987342,49.68354430379747,94.17721518987342,0.9166667,-7.948,-7.439,False,False,0.2068093536320571,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,85.31645569620252,0.26893374145282267
TUBOCURARINE,CHEMBL339427,4.0,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,c1cc2cc(c1)Oc1ccc3c(c1)C(Cc1ccc(cc1)Oc1cccc4c1C(C2)[NH2+]CC4)NCC3,609.7429999999999,89.30379746835443,93.9240506329114,75.31645569620254,93.9240506329114,0.91666675,-8.076,-7.433,False,True,0.2449408495712499,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,89.30379746835443,0.09797633982849996
RIFAXIMIN,CHEMBL1617,4.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c5c(nc6ccccn65)c4c3C2=O)N1,785.8910000000003,85.56962025316456,91.01265822784808,49.68354430379747,91.01265822784808,0.9166667,-7.955,-7.299,False,True,0.1148554830122395,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,85.56962025316456,0.0459421932048958
CETHROMYCIN,CHEMBL3989904,3.0,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,O=C1CCC(OCC=Cc2cnc3ccccc3c2)C(OC2CCCCO2)CC(=O)CC(=O)OCC2OC(=O)NC2C1,765.945,99.49367088607596,99.9367088607595,75.31645569620254,99.9367088607595,0.91666675,-8.909,-8.547,False,True,0.2703662615414226,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,99.49367088607596,0.2581465046165691
MILVEXIAN,CHEMBL4112929,3.0,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(Cl)nn3)cc2=O)c2cc(ccn2)-c2c(cnn2C(F)F)NC1=O,O=C1CCCCC(n2cnc(-c3ccccc3-n3ccnn3)cc2=O)c2cc(ccn2)-c2[nH]ncc2N1,626.4550000000002,97.8481012658228,99.49367088607596,75.31645569620254,99.49367088607596,0.91666675,-8.492,-8.023,False,False,0.2674302716776641,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,97.8481012658228,0.10697210867106564
BIMATOPROST GRENOD,CHEMBL5314597,3.0,CCNC(=O)CCC/C=C/C[C@@H]1[C@@H](/C=C/[C@H](CCc2ccccc2)OC(=O)CCCCCO[N+](=O)[O-])[C@H](O)C[C@@H]1O,C(=CC1CCCC1)CCCc1ccccc1,574.7150000000005,92.31012658227849,93.82911392405065,75.31645569620254,93.82911392405065,0.91666675,-8.187,-7.429,False,True,0.0679388715769309,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,92.31012658227849,0.027175548630772362
TIRILAZAD,CHEMBL1630578,3.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,O=C1C=CC2C(=C1)CCC1C2=CCC2C(C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CCC12,624.8739999999999,90.25316455696203,93.22784810126582,49.68354430379747,93.22784810126582,0.9166667,-8.106,-7.404,False,True,0.3868790579281535,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,90.25316455696203,0.15475162317126143
ICOMIDOCHOLIC ACID,CHEMBL4297262,3.0,CCCCCCCCCCCCCCCCCCCC(=O)N[C@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](O)[C@@H]1[C@@H]2C[C@H](O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,C1CCC2C(C1)CCC1C3CCCC3CCC21,702.1179999999999,98.54430379746836,91.36075949367088,91.36075949367088,85.31645569620252,1.0,-8.629,-7.135,False,True,0.0793508911184264,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,85.31645569620252,0.18174035644737055
